Draw ID,N1,N2,N3,N4,N5,N6,Sum,N1_color,N2_color,N3_color,N4_color,N5_color,N6_color
4957383,34,4,30,21,3,35.0,127.0,Red,Red,Green,Green,Green,Blue
4957382,33,41,22,42,39,6.0,183.0,Green,Blue,Red,Green,Green,Green
4957381,1,8,9,27,2,5.0,52.0,Red,Blue,Green,Green,Blue,Blue
4957380,7,45,11,31,34,25.0,153.0,Red,Green,Blue,Red,Red,Red
4957379,8,44,24,42,7,35.0,160.0,Blue,Blue,Green,Green,Red,Blue
4957378,34,8,14,41,33,9.0,139.0,Red,Blue,Blue,Blue,Green,Green
4957377,35,29,1,8,2,3.0,78.0,Blue,Blue,Red,Blue,Blue,Green
4957376,28,4,6,33,8,10.0,89.0,Red,Red,Green,Green,Blue,Red
4957375,9,42,12,4,43,48.0,158.0,Green,Green,Green,Red,Red,Green
4957374,39,25,41,23,32,28.0,188.0,Green,Red,Blue,Blue,Blue,Red
4957373,39,20,37,21,40,47.0,204.0,Green,Blue,Red,Green,Red,Blue
4957372,46,5,2,42,24,35.0,154.0,Red,Blue,Blue,Green,Green,Blue
4957371,6,49,16,31,32,24.0,158.0,Green,Yellow,Red,Red,Blue,Green
4957370,6,19,49,5,18,7.0,104.0,Green,Red,Yellow,Blue,Green,Red
4957369,29,20,38,3,47,45.0,182.0,Blue,Blue,Blue,Green,Blue,Green
4957368,23,30,22,37,21,15.0,148.0,Blue,Green,Red,Red,Green,Green
4957367,32,46,45,35,33,41.0,232.0,Blue,Red,Green,Blue,Green,Blue
4957366,23,35,45,48,46,36.0,233.0,Blue,Blue,Green,Green,Red,Green
4957365,3,23,26,17,45,25.0,139.0,Green,Blue,Blue,Blue,Green,Red
4957364,5,29,37,41,42,27.0,181.0,Blue,Blue,Red,Blue,Green,Green
4957363,32,10,9,31,41,36.0,159.0,Blue,Red,Green,Red,Blue,Green
4957362,10,28,24,40,44,41.0,187.0,Red,Red,Green,Red,Blue,Blue
4957361,18,8,15,5,33,10.0,89.0,Green,Blue,Green,Blue,Green,Red
4957360,16,42,49,14,5,31.0,157.0,Red,Green,Yellow,Blue,Blue,Red
4957359,12,18,20,6,16,42.0,114.0,Green,Green,Blue,Green,Red,Green
4957358,9,29,1,25,24,4.0,92.0,Green,Blue,Red,Red,Green,Red
4957357,33,21,22,41,25,48.0,190.0,Green,Green,Red,Blue,Red,Green
4957356,6,34,48,28,41,7.0,164.0,Green,Red,Green,Red,Blue,Red
4957355,26,25,13,39,34,12.0,149.0,Blue,Red,Red,Green,Red,Green
4957354,15,30,48,44,23,42.0,202.0,Green,Green,Green,Blue,Blue,Green
4957353,39,9,19,17,47,16.0,147.0,Green,Green,Red,Blue,Blue,Red
4957352,10,3,45,27,44,40.0,169.0,Red,Green,Green,Green,Blue,Red
4957351,3,17,30,38,13,7.0,108.0,Green,Blue,Green,Blue,Red,Red
4957350,9,22,41,38,48,24.0,182.0,Green,Red,Blue,Blue,Green,Green
4957349,42,26,32,6,49,47.0,202.0,Green,Blue,Blue,Green,Yellow,Blue
4957348,30,4,5,1,3,49.0,92.0,Green,Red,Blue,Red,Green,Yellow
4957347,5,28,39,30,32,14.0,148.0,Blue,Red,Green,Green,Blue,Blue
4957346,39,47,14,5,8,23.0,136.0,Green,Blue,Blue,Blue,Blue,Blue
4957345,38,45,48,11,37,15.0,194.0,Blue,Green,Green,Blue,Red,Green
4957344,8,28,23,37,17,15.0,128.0,Blue,Red,Blue,Red,Blue,Green
4957343,2,40,32,36,17,30.0,157.0,Blue,Red,Blue,Green,Blue,Green
4957342,24,34,35,33,2,44.0,172.0,Green,Red,Blue,Green,Blue,Blue
4957341,27,25,42,8,29,13.0,144.0,Green,Red,Green,Blue,Blue,Red
4957340,21,41,8,1,27,19.0,117.0,Green,Blue,Blue,Red,Green,Red
4957339,3,27,2,12,36,19.0,99.0,Green,Green,Blue,Green,Green,Red
4957338,11,34,38,20,24,14.0,141.0,Blue,Red,Blue,Blue,Green,Blue
4957337,25,46,36,40,23,5.0,175.0,Red,Red,Green,Red,Blue,Blue
4957336,45,13,24,48,40,26.0,196.0,Green,Red,Green,Green,Red,Blue
4957335,11,43,31,30,29,40.0,184.0,Blue,Red,Red,Green,Blue,Red
4957334,7,26,39,40,10,6.0,128.0,Red,Blue,Green,Red,Red,Green
4957333,20,4,29,49,27,41.0,170.0,Blue,Red,Blue,Yellow,Green,Blue
4957332,16,12,3,49,41,24.0,145.0,Red,Green,Green,Yellow,Blue,Green
4957331,42,10,21,23,30,39.0,165.0,Green,Red,Green,Blue,Green,Green
4957330,8,48,21,5,47,43.0,172.0,Blue,Green,Green,Blue,Blue,Red
4957329,49,3,21,33,10,31.0,147.0,Yellow,Green,Green,Green,Red,Red
4957328,47,38,46,33,44,39.0,247.0,Blue,Blue,Red,Green,Blue,Green
4957327,46,47,29,48,36,2.0,208.0,Red,Blue,Blue,Green,Green,Blue
4957326,49,8,36,7,46,5.0,151.0,Yellow,Blue,Green,Red,Red,Blue
4957325,39,4,34,29,33,23.0,162.0,Green,Red,Red,Blue,Green,Blue
4957324,13,25,9,29,1,39.0,116.0,Red,Red,Green,Blue,Red,Green
4957323,18,3,5,45,37,27.0,135.0,Green,Green,Blue,Green,Red,Green
4957322,31,35,18,24,15,41.0,164.0,Red,Blue,Green,Green,Green,Blue
4957321,19,44,7,43,14,21.0,148.0,Red,Blue,Red,Red,Blue,Green
4957320,6,38,12,23,43,1.0,123.0,Green,Blue,Green,Blue,Red,Red
4957319,44,42,14,46,36,6.0,188.0,Blue,Green,Blue,Red,Green,Green
4957318,36,48,11,44,35,6.0,180.0,Green,Green,Blue,Blue,Blue,Green
4957317,6,31,33,10,13,24.0,117.0,Green,Red,Green,Red,Red,Green
4957316,1,47,16,29,35,31.0,159.0,Red,Blue,Red,Blue,Blue,Red
4957315,21,37,11,49,31,5.0,154.0,Green,Red,Blue,Yellow,Red,Blue
4957314,39,6,44,9,5,8.0,111.0,Green,Green,Blue,Green,Blue,Blue
4957313,6,25,7,26,44,23.0,131.0,Green,Red,Red,Blue,Blue,Blue
4957312,10,11,43,2,17,13.0,96.0,Red,Blue,Red,Blue,Blue,Red
4957311,34,10,27,21,14,23.0,129.0,Red,Red,Green,Green,Blue,Blue
4957310,24,3,17,49,40,39.0,172.0,Green,Green,Blue,Yellow,Red,Green
4957309,49,6,15,11,25,40.0,146.0,Yellow,Green,Green,Blue,Red,Red
4957308,24,6,39,36,41,26.0,172.0,Green,Green,Green,Green,Blue,Blue
4957307,20,43,46,40,13,16.0,178.0,Blue,Red,Red,Red,Red,Red
4957306,12,43,3,28,22,21.0,129.0,Green,Red,Green,Red,Red,Green
4957305,40,6,1,2,48,46.0,143.0,Red,Green,Red,Blue,Green,Red
4957304,44,4,26,12,22,45.0,153.0,Blue,Red,Blue,Green,Red,Green
4957303,13,37,33,7,20,41.0,151.0,Red,Red,Green,Red,Blue,Blue
4957302,10,8,24,9,14,37.0,102.0,Red,Blue,Green,Green,Blue,Red
4957301,34,3,13,45,1,16.0,112.0,Red,Green,Red,Green,Red,Red
4957300,23,40,27,10,15,34.0,149.0,Blue,Red,Green,Red,Green,Red
4957299,33,6,38,7,44,23.0,151.0,Green,Green,Blue,Red,Blue,Blue
4957298,11,26,22,15,29,9.0,112.0,Blue,Blue,Red,Green,Blue,Green
4957297,21,4,8,19,16,37.0,105.0,Green,Red,Blue,Red,Red,Red
4957296,7,37,43,9,15,42.0,153.0,Red,Red,Red,Green,Green,Green
4956739,32,30,34,21,13,14.0,144.0,Blue,Green,Red,Green,Red,Blue
4956296,45,6,21,32,37,27.0,168.0,Green,Green,Green,Blue,Red,Green
4956295,7,21,20,9,14,43.0,114.0,Red,Green,Blue,Green,Blue,Red
4956294,43,17,2,36,42,30.0,170.0,Red,Blue,Blue,Green,Green,Green
4956293,9,24,46,29,22,13.0,143.0,Green,Green,Red,Blue,Red,Red
4956292,3,32,23,47,45,25.0,175.0,Green,Blue,Blue,Blue,Green,Red
4956291,38,15,49,34,19,36.0,191.0,Blue,Green,Yellow,Red,Red,Green
4956290,10,43,5,2,30,19.0,109.0,Red,Red,Blue,Blue,Green,Red
4956289,5,12,17,48,25,1.0,108.0,Blue,Green,Blue,Green,Red,Red
4956288,38,4,13,7,45,47.0,154.0,Blue,Red,Red,Red,Green,Blue
4956287,40,5,12,35,4,29.0,125.0,Red,Blue,Green,Blue,Red,Blue
4956286,19,7,44,18,42,13.0,143.0,Red,Red,Blue,Green,Green,Red
4956284,45,24,7,6,8,46.0,136.0,Green,Green,Red,Green,Blue,Red
4956283,30,23,20,3,18,16.0,110.0,Green,Blue,Blue,Green,Green,Red
4956282,34,3,37,35,7,39.0,155.0,Red,Green,Red,Blue,Red,Green
4956281,39,49,31,26,47,32.0,224.0,Green,Yellow,Red,Blue,Blue,Blue
4956280,37,16,18,32,44,24.0,171.0,Red,Red,Green,Blue,Blue,Green
4956279,14,21,22,46,45,20.0,168.0,Blue,Green,Red,Red,Green,Blue
4956278,34,18,13,20,43,35.0,163.0,Red,Green,Red,Blue,Red,Blue
4956277,38,22,35,27,1,7.0,130.0,Blue,Red,Blue,Green,Red,Red
4956276,21,5,2,47,48,36.0,159.0,Green,Blue,Blue,Blue,Green,Green
4956275,26,41,2,13,35,12.0,129.0,Blue,Blue,Blue,Red,Blue,Green
4956274,43,39,40,42,10,27.0,201.0,Red,Green,Red,Green,Red,Green
4956273,14,38,39,28,27,18.0,164.0,Blue,Blue,Green,Red,Green,Green
4956272,32,49,34,42,47,36.0,240.0,Blue,Yellow,Red,Green,Blue,Green
4956271,2,45,7,11,29,27.0,121.0,Blue,Green,Red,Blue,Blue,Green
4956270,3,12,27,1,35,40.0,118.0,Green,Green,Green,Red,Blue,Red
4956269,38,14,20,27,42,2.0,143.0,Blue,Blue,Blue,Green,Green,Blue
4956267,5,16,15,46,4,22.0,108.0,Blue,Red,Green,Red,Red,Red
4956266,7,38,4,11,46,30.0,136.0,Red,Blue,Red,Blue,Red,Green
4956265,5,6,39,43,30,42.0,165.0,Blue,Green,Green,Red,Green,Green
4956264,15,39,7,20,34,23.0,138.0,Green,Green,Red,Blue,Red,Blue
4956263,31,7,15,17,16,36.0,122.0,Red,Red,Green,Blue,Red,Green
4956262,24,16,18,42,36,48.0,184.0,Green,Red,Green,Green,Green,Green
4956261,14,5,39,31,26,48.0,163.0,Blue,Blue,Green,Red,Blue,Green
4956260,3,30,35,41,1,38.0,148.0,Green,Green,Blue,Blue,Red,Blue
4956259,40,10,9,3,42,15.0,119.0,Red,Red,Green,Green,Green,Green
4956258,48,36,33,20,12,1.0,150.0,Green,Green,Green,Blue,Green,Red
4956257,38,44,10,24,25,46.0,187.0,Blue,Blue,Red,Green,Red,Red
4956256,8,34,3,33,40,15.0,133.0,Blue,Red,Green,Green,Red,Green
4956255,22,11,21,9,4,39.0,106.0,Red,Blue,Green,Green,Red,Green
4956254,11,42,47,27,18,22.0,167.0,Blue,Green,Blue,Green,Green,Red
4956253,21,13,9,38,36,39.0,156.0,Green,Red,Green,Blue,Green,Green
4956252,15,28,35,26,2,41.0,147.0,Green,Red,Blue,Blue,Blue,Blue
4956251,26,23,42,7,34,1.0,133.0,Blue,Blue,Green,Red,Red,Red
4956250,38,11,7,24,41,13.0,134.0,Blue,Blue,Red,Green,Blue,Red
4956249,40,18,9,5,47,2.0,121.0,Red,Green,Green,Blue,Blue,Blue
4956248,7,35,28,34,9,4.0,117.0,Red,Blue,Red,Red,Green,Red
4956247,7,2,26,28,6,39.0,108.0,Red,Blue,Blue,Red,Green,Green
4956246,26,29,34,32,28,3.0,152.0,Blue,Blue,Red,Blue,Red,Green
4956244,16,47,15,6,30,4.0,118.0,Red,Blue,Green,Green,Green,Red
4956243,2,35,32,18,43,12.0,142.0,Blue,Blue,Blue,Green,Red,Green
4956242,32,49,4,38,39,41.0,203.0,Blue,Yellow,Red,Blue,Green,Blue
4956241,27,44,18,29,1,35.0,154.0,Green,Blue,Green,Blue,Red,Blue
4956240,7,23,14,22,15,11.0,92.0,Red,Blue,Blue,Red,Green,Blue
4956239,20,23,45,47,46,29.0,210.0,Blue,Blue,Green,Blue,Red,Blue
4956238,29,18,20,26,28,47.0,168.0,Blue,Green,Blue,Blue,Red,Blue
4956237,19,46,25,20,14,1.0,125.0,Red,Red,Red,Blue,Blue,Red
4956236,36,41,40,16,35,43.0,211.0,Green,Blue,Red,Red,Blue,Red
4956235,12,17,38,45,27,37.0,176.0,Green,Blue,Blue,Green,Green,Red
4956234,27,47,38,1,30,32.0,175.0,Green,Blue,Blue,Red,Green,Blue
4956233,18,7,47,32,14,39.0,157.0,Green,Red,Blue,Blue,Blue,Green
4956232,39,36,12,14,5,9.0,115.0,Green,Green,Green,Blue,Blue,Green
4956231,3,42,29,40,8,44.0,166.0,Green,Green,Blue,Red,Blue,Blue
4956230,7,37,13,45,49,8.0,159.0,Red,Red,Red,Green,Yellow,Blue
4956229,33,31,3,8,13,34.0,122.0,Green,Red,Green,Blue,Red,Red
4956228,46,29,37,42,28,6.0,188.0,Red,Blue,Red,Green,Red,Green
4956227,42,34,31,8,7,23.0,145.0,Green,Red,Red,Blue,Red,Blue
4956226,4,15,47,18,12,28.0,124.0,Red,Green,Blue,Green,Green,Red
4956225,16,21,12,14,42,17.0,122.0,Red,Green,Green,Blue,Green,Blue
4956224,10,6,13,32,25,39.0,125.0,Red,Green,Red,Blue,Red,Green
4956223,13,17,48,12,4,44.0,138.0,Red,Blue,Green,Green,Red,Blue
4956222,49,37,9,45,18,21.0,179.0,Yellow,Red,Green,Green,Green,Green
4956221,32,5,22,6,39,37.0,141.0,Blue,Blue,Red,Green,Green,Red
4956220,13,27,48,5,29,23.0,145.0,Red,Green,Green,Blue,Blue,Blue
4956219,36,49,33,35,9,6.0,168.0,Green,Yellow,Green,Blue,Green,Green
4956218,10,19,38,22,36,8.0,133.0,Red,Red,Blue,Red,Green,Blue
4956217,18,49,26,32,30,23.0,178.0,Green,Yellow,Blue,Blue,Green,Blue
4956216,17,18,25,12,40,37.0,149.0,Blue,Green,Red,Green,Red,Red
4956215,42,32,3,15,19,37.0,148.0,Green,Blue,Green,Green,Red,Red
4956214,36,23,17,47,21,3.0,147.0,Green,Blue,Blue,Blue,Green,Green
4956213,44,34,9,3,25,18.0,133.0,Blue,Red,Green,Green,Red,Green
4956212,26,29,4,7,43,21.0,130.0,Blue,Blue,Red,Red,Red,Green
4956211,10,32,35,33,44,27.0,181.0,Red,Blue,Blue,Green,Blue,Green
4956210,34,8,39,3,23,30.0,137.0,Red,Blue,Green,Green,Blue,Green
4956209,13,34,5,6,14,10.0,82.0,Red,Red,Blue,Green,Blue,Red
4956208,25,49,7,20,13,9.0,123.0,Red,Yellow,Red,Blue,Red,Green
4956207,25,21,14,36,27,19.0,142.0,Red,Green,Blue,Green,Green,Red
4956206,18,5,32,43,48,29.0,175.0,Green,Blue,Blue,Red,Green,Blue
4956205,20,6,35,2,45,3.0,111.0,Blue,Green,Blue,Blue,Green,Green
4956204,33,22,41,38,13,34.0,181.0,Green,Red,Blue,Blue,Red,Red
4956203,30,33,39,9,38,28.0,177.0,Green,Green,Green,Green,Blue,Red
4956202,2,12,13,24,46,40.0,137.0,Blue,Green,Red,Green,Red,Red
4956201,29,31,16,48,1,2.0,127.0,Blue,Red,Red,Green,Red,Blue
4956200,12,6,4,27,41,31.0,121.0,Green,Green,Red,Green,Blue,Red
4956199,9,15,31,8,45,26.0,134.0,Green,Green,Red,Blue,Green,Blue
4956198,7,23,45,22,4,35.0,136.0,Red,Blue,Green,Red,Red,Blue
4956197,17,38,42,9,20,29.0,155.0,Blue,Blue,Green,Green,Blue,Blue
4956196,48,42,2,10,11,4.0,117.0,Green,Green,Blue,Red,Blue,Red
4956195,49,16,25,9,13,26.0,138.0,Yellow,Red,Red,Green,Red,Blue
4956194,32,33,25,8,42,7.0,147.0,Blue,Green,Red,Blue,Green,Red
4956193,3,18,36,46,42,37.0,182.0,Green,Green,Green,Red,Green,Red
4956192,26,6,36,4,46,33.0,151.0,Blue,Green,Green,Red,Red,Green
4956191,37,48,41,30,34,29.0,219.0,Red,Green,Blue,Green,Red,Blue
4956190,29,46,22,1,38,9.0,145.0,Blue,Red,Red,Red,Blue,Green
4956189,6,35,34,20,36,22.0,153.0,Green,Blue,Red,Blue,Green,Red
4956188,21,27,20,34,32,2.0,136.0,Green,Green,Blue,Red,Blue,Blue
4956187,49,48,20,40,41,28.0,226.0,Yellow,Green,Blue,Red,Blue,Red
4956186,23,45,31,28,16,29.0,172.0,Blue,Green,Red,Red,Red,Blue
4956185,48,11,33,28,15,29.0,164.0,Green,Blue,Green,Red,Green,Blue
4956184,48,14,16,35,39,7.0,159.0,Green,Blue,Red,Blue,Green,Red
4956183,4,33,32,34,5,17.0,125.0,Red,Green,Blue,Red,Blue,Blue
4956182,5,24,14,22,4,23.0,92.0,Blue,Green,Blue,Red,Red,Blue
4956181,46,45,17,30,19,7.0,164.0,Red,Green,Blue,Green,Red,Red
4956180,23,14,17,48,4,33.0,139.0,Blue,Blue,Blue,Green,Red,Green
4956179,18,46,36,27,35,44.0,206.0,Green,Red,Green,Green,Blue,Blue
4956178,30,37,40,48,28,41.0,224.0,Green,Red,Red,Green,Red,Blue
4956177,13,31,15,21,37,24.0,141.0,Red,Red,Green,Green,Red,Green
4956176,10,30,8,39,7,25.0,119.0,Red,Green,Blue,Green,Red,Red
4956175,1,2,3,14,5,31.0,56.0,Red,Blue,Green,Blue,Blue,Red
4956174,24,11,27,45,47,37.0,191.0,Green,Blue,Green,Green,Blue,Red
4956173,25,2,39,29,27,45.0,167.0,Red,Blue,Green,Blue,Green,Green
4956172,4,42,11,44,32,26.0,159.0,Red,Green,Blue,Blue,Blue,Blue
4956171,48,18,31,27,37,34.0,195.0,Green,Green,Red,Green,Red,Red
4956170,10,40,30,29,39,5.0,153.0,Red,Red,Green,Blue,Green,Blue
4956169,39,31,49,24,18,15.0,176.0,Green,Red,Yellow,Green,Green,Green
4956168,25,31,33,34,16,22.0,161.0,Red,Red,Green,Red,Red,Red
4956167,42,36,28,33,27,1.0,167.0,Green,Green,Red,Green,Green,Red
4956166,25,44,17,31,16,26.0,159.0,Red,Blue,Blue,Red,Red,Blue
4956165,34,12,45,21,4,47.0,163.0,Red,Green,Green,Green,Red,Blue
4956164,10,31,5,41,16,45.0,148.0,Red,Red,Blue,Blue,Red,Green
4956163,41,49,20,33,17,19.0,179.0,Blue,Yellow,Blue,Green,Blue,Red
4956162,27,30,7,11,2,5.0,82.0,Green,Green,Red,Blue,Blue,Blue
4956161,11,5,24,9,41,23.0,113.0,Blue,Blue,Green,Green,Blue,Blue
4956160,45,2,3,44,18,17.0,129.0,Green,Blue,Green,Blue,Green,Blue
4956159,2,22,49,3,18,41.0,135.0,Blue,Red,Yellow,Green,Green,Blue
4956158,21,2,8,40,46,49.0,166.0,Green,Blue,Blue,Red,Red,Yellow
4956157,31,2,48,23,8,35.0,147.0,Red,Blue,Green,Blue,Blue,Blue
4956156,35,28,26,38,1,9.0,137.0,Blue,Red,Blue,Blue,Red,Green
4956155,41,15,12,36,13,18.0,135.0,Blue,Green,Green,Green,Red,Green
4956154,35,19,4,47,24,43.0,172.0,Blue,Red,Red,Blue,Green,Red
4956152,20,14,28,7,6,46.0,121.0,Blue,Blue,Red,Red,Green,Red
4956151,34,26,15,17,40,42.0,174.0,Red,Blue,Green,Blue,Red,Green
4956150,36,22,35,4,20,11.0,128.0,Green,Red,Blue,Red,Blue,Blue
4956149,31,20,7,41,32,28.0,159.0,Red,Blue,Red,Blue,Blue,Red
4956148,15,5,33,28,25,35.0,141.0,Green,Blue,Green,Red,Red,Blue
4956147,8,6,42,44,15,49.0,164.0,Blue,Green,Green,Blue,Green,Yellow
4956146,36,11,1,12,21,13.0,94.0,Green,Blue,Red,Green,Green,Red
4956145,30,27,38,4,8,45.0,152.0,Green,Green,Blue,Red,Blue,Green
4956144,30,18,14,34,20,45.0,161.0,Green,Green,Blue,Red,Blue,Green
4956143,22,12,44,45,4,33.0,160.0,Red,Green,Blue,Green,Red,Green
4956142,18,15,3,8,21,5.0,70.0,Green,Green,Green,Blue,Green,Blue
4956141,6,31,42,24,27,4.0,134.0,Green,Red,Green,Green,Green,Red
4956140,36,10,22,31,27,26.0,152.0,Green,Red,Red,Red,Green,Blue
4956139,37,38,14,12,24,6.0,131.0,Red,Blue,Blue,Green,Green,Green
4956138,49,15,27,44,6,26.0,167.0,Yellow,Green,Green,Blue,Green,Blue
4956137,9,36,30,47,20,6.0,148.0,Green,Green,Green,Blue,Blue,Green
4956136,48,17,27,18,7,5.0,122.0,Green,Blue,Green,Green,Red,Blue
4956135,3,19,24,43,35,40.0,164.0,Green,Red,Green,Red,Blue,Red
4956134,2,30,29,28,20,39.0,148.0,Blue,Green,Blue,Red,Blue,Green
4956133,37,24,14,15,34,23.0,147.0,Red,Green,Blue,Green,Red,Blue
4956132,13,41,19,49,33,36.0,191.0,Red,Blue,Red,Yellow,Green,Green
4956131,13,10,5,32,2,33.0,95.0,Red,Red,Blue,Blue,Blue,Green
4956130,19,32,36,9,23,26.0,145.0,Red,Blue,Green,Green,Blue,Blue
4956129,27,30,25,34,3,12.0,131.0,Green,Green,Red,Red,Green,Green
4956128,10,38,48,25,42,21.0,184.0,Red,Blue,Green,Red,Green,Green
4956127,33,25,46,32,26,37.0,199.0,Green,Red,Red,Blue,Blue,Red
4956126,9,17,19,28,33,26.0,132.0,Green,Blue,Red,Red,Green,Blue
4956125,32,4,19,24,43,26.0,148.0,Blue,Red,Red,Green,Red,Blue
4956124,23,11,46,45,35,15.0,175.0,Blue,Blue,Red,Green,Blue,Green
4956123,3,11,14,27,49,5.0,109.0,Green,Blue,Blue,Green,Yellow,Blue
4956122,21,12,8,41,27,3.0,112.0,Green,Green,Blue,Blue,Green,Green
4956121,17,48,1,18,38,31.0,153.0,Blue,Green,Red,Green,Blue,Red
4956120,3,28,29,37,26,12.0,135.0,Green,Red,Blue,Red,Blue,Green
4956119,36,14,2,35,19,28.0,134.0,Green,Blue,Blue,Blue,Red,Red
4956118,31,12,47,10,11,28.0,139.0,Red,Green,Blue,Red,Blue,Red
4956117,40,4,42,49,47,45.0,227.0,Red,Red,Green,Yellow,Blue,Green
4956116,3,37,9,17,4,25.0,95.0,Green,Red,Green,Blue,Red,Red
4956115,1,33,16,24,7,40.0,121.0,Red,Green,Red,Green,Red,Red
4956114,32,20,45,3,18,34.0,152.0,Blue,Blue,Green,Green,Green,Red
4956113,40,49,20,32,43,47.0,231.0,Red,Yellow,Blue,Blue,Red,Blue
4956112,26,4,42,28,5,44.0,149.0,Blue,Red,Green,Red,Blue,Blue
4956111,28,32,34,44,37,21.0,196.0,Red,Blue,Red,Blue,Red,Green
4956110,9,8,24,45,37,41.0,164.0,Green,Blue,Green,Green,Red,Blue
4956109,21,1,45,27,46,20.0,160.0,Green,Red,Green,Green,Red,Blue
4956107,26,22,28,41,24,3.0,144.0,Blue,Red,Red,Blue,Green,Green
4956106,41,11,37,22,38,3.0,152.0,Blue,Blue,Red,Red,Blue,Green
4956105,37,44,5,45,1,41.0,173.0,Red,Blue,Blue,Green,Red,Blue
4956104,35,22,44,9,40,10.0,160.0,Blue,Red,Blue,Green,Red,Red
4956103,42,4,21,25,12,41.0,145.0,Green,Red,Green,Red,Green,Blue
4956102,45,46,30,22,28,27.0,198.0,Green,Red,Green,Red,Red,Green
4956101,32,6,22,46,3,44.0,153.0,Blue,Green,Red,Red,Green,Blue
4956100,34,45,24,2,35,9.0,149.0,Red,Green,Green,Blue,Blue,Green
4956099,28,17,1,27,5,2.0,80.0,Red,Blue,Red,Green,Blue,Blue
4956098,42,44,45,46,13,6.0,196.0,Green,Blue,Green,Red,Red,Green
4956097,36,20,7,15,32,5.0,115.0,Green,Blue,Red,Green,Blue,Blue
4956096,3,35,6,21,24,2.0,91.0,Green,Blue,Green,Green,Green,Blue
4956095,43,23,15,12,40,19.0,152.0,Red,Blue,Green,Green,Red,Red
4956094,40,45,10,1,11,48.0,155.0,Red,Green,Red,Red,Blue,Green
4956093,25,47,32,12,48,36.0,200.0,Red,Blue,Blue,Green,Green,Green
4956092,37,24,11,23,45,8.0,148.0,Red,Green,Blue,Blue,Green,Blue
4956090,43,31,15,44,24,27.0,184.0,Red,Red,Green,Blue,Green,Green
4956089,24,33,16,7,44,4.0,128.0,Green,Green,Red,Red,Blue,Red
4956088,29,35,23,40,18,17.0,162.0,Blue,Blue,Blue,Red,Green,Blue
4956087,12,43,37,35,13,34.0,174.0,Green,Red,Red,Blue,Red,Red
4956086,1,16,14,4,7,38.0,80.0,Red,Red,Blue,Red,Red,Blue
4956085,16,30,14,31,7,25.0,123.0,Red,Green,Blue,Red,Red,Red
4956084,22,45,23,43,18,40.0,191.0,Red,Green,Blue,Red,Green,Red
4956083,34,16,48,31,8,21.0,158.0,Red,Red,Green,Red,Blue,Green
4956082,24,32,22,4,42,26.0,150.0,Green,Blue,Red,Red,Green,Blue
4956081,36,25,45,49,12,3.0,170.0,Green,Red,Green,Yellow,Green,Green
4956080,31,41,4,24,8,7.0,115.0,Red,Blue,Red,Green,Blue,Red
4956079,27,45,1,43,9,3.0,128.0,Green,Green,Red,Red,Green,Green
4956078,37,46,3,22,47,5.0,160.0,Red,Red,Green,Red,Blue,Blue
4956077,26,47,1,22,34,28.0,158.0,Blue,Blue,Red,Red,Red,Red
4956076,1,42,30,34,28,46.0,181.0,Red,Green,Green,Red,Red,Red
4956075,49,35,5,44,31,41.0,205.0,Yellow,Blue,Blue,Blue,Red,Blue
4956074,36,9,20,27,33,13.0,138.0,Green,Green,Blue,Green,Green,Red
4956073,29,22,39,30,28,45.0,193.0,Blue,Red,Green,Green,Red,Green
4956072,35,42,12,31,33,26.0,179.0,Blue,Green,Green,Red,Green,Blue
4956071,39,1,42,14,9,25.0,130.0,Green,Red,Green,Blue,Green,Red
4956008,2,25,5,22,19,31.0,104.0,Blue,Red,Blue,Red,Red,Red
4956007,1,17,47,21,25,48.0,159.0,Red,Blue,Blue,Green,Red,Green
4956006,21,41,45,43,28,40.0,218.0,Green,Blue,Green,Red,Red,Red
4956005,14,9,12,5,39,25.0,104.0,Blue,Green,Green,Blue,Green,Red
4956004,44,49,38,48,33,17.0,229.0,Blue,Yellow,Blue,Green,Green,Blue
4956003,34,29,9,44,6,32.0,154.0,Red,Blue,Green,Blue,Green,Blue
4956002,3,46,9,34,43,11.0,146.0,Green,Red,Green,Red,Red,Blue
4956001,18,44,34,24,25,41.0,186.0,Green,Blue,Red,Green,Red,Blue
4956000,30,41,7,9,5,20.0,112.0,Green,Blue,Red,Green,Blue,Blue
4955999,12,16,15,23,3,47.0,116.0,Green,Red,Green,Blue,Green,Blue
4955998,22,20,19,10,11,36.0,118.0,Red,Blue,Red,Red,Blue,Green
4955997,23,21,34,29,46,9.0,162.0,Blue,Green,Red,Blue,Red,Green
4955995,35,38,9,17,40,47.0,186.0,Blue,Blue,Green,Blue,Red,Blue
4955994,37,46,18,14,38,21.0,174.0,Red,Red,Green,Blue,Blue,Green
4955993,14,38,19,6,39,11.0,127.0,Blue,Blue,Red,Green,Green,Blue
4955992,44,46,28,42,7,40.0,207.0,Blue,Red,Red,Green,Red,Red
4955991,5,35,40,26,41,43.0,190.0,Blue,Blue,Red,Blue,Blue,Red
4955990,28,40,18,20,16,29.0,151.0,Red,Red,Green,Blue,Red,Blue
4955989,43,48,2,12,36,38.0,179.0,Red,Green,Blue,Green,Green,Blue
4955988,36,11,42,23,32,22.0,166.0,Green,Blue,Green,Blue,Blue,Red
4955987,9,33,36,12,35,26.0,151.0,Green,Green,Green,Green,Blue,Blue
